Nh,Ns,"(0, 1)","(7, 8)",陶菊隐,湖南,"['陶菊隐', '（', '1898', '~', '1989', '）', '，', '湖南', '长沙人', '，', '民国', '时代', '的', '著名', '记者', '，', '近代', '军阀史', '的', '权威', '见证者', '和', '整理', '研究者', '。']"
Nh,Nh,"(10, 11)","(12, 13)",沈鸿英,刘震寰,"['滇军', '有', '杨希闵', '、', '朱培德', '两', '部', '，', '桂军', '有', '沈鸿英', '、', '刘震寰', '两', '部', '，', '粤军', '又', '有', '陈炯明', '旧部', '与', '魏邦', '平旧部', '之', '分', '，', '而', '滇军', '与', '桂军', '之间', '，', '滇桂军', '与', '粤军', '之间', '，', '又', '彼此', '互为', '壁垒', '，', '形同', '敌国', '。']"
Nh,Nh,"(12, 13)","(19, 20)",刘震寰,陈炯明,"['滇军', '有', '杨希闵', '、', '朱培德', '两', '部', '，', '桂军', '有', '沈鸿英', '、', '刘震寰', '两', '部', '，', '粤军', '又', '有', '陈炯明', '旧部', '与', '魏邦', '平旧部', '之', '分', '，', '而', '滇军', '与', '桂军', '之间', '，', '滇桂军', '与', '粤军', '之间', '，', '又', '彼此', '互为', '壁垒', '，', '形同', '敌国', '。']"
Nh,Nh,"(19, 20)","(22, 23)",陈炯明,魏邦,"['滇军', '有', '杨希闵', '、', '朱培德', '两', '部', '，', '桂军', '有', '沈鸿英', '、', '刘震寰', '两', '部', '，', '粤军', '又', '有', '陈炯明', '旧部', '与', '魏邦', '平旧部', '之', '分', '，', '而', '滇军', '与', '桂军', '之间', '，', '滇桂军', '与', '粤军', '之间', '，', '又', '彼此', '互为', '壁垒', '，', '形同', '敌国', '。']"
Ns,Ns,"(9, 10)","(15, 16)",福建,粤,"['孙中山', '的', '基本', '武力', '东', '路', '讨贼', '军远', '在', '福建', '，', '在', '讨贼军', '未', '回', '粤', '以前', '，', '他', '只能', '拉拢', '杨希闵', '、', '刘震寰', '等', '以', '牵制', '野心', '大', '的', '沈鸿英', '。']"
Ns,Nh,"(15, 16)","(21, 22)",粤,杨希闵,"['孙中山', '的', '基本', '武力', '东', '路', '讨贼', '军远', '在', '福建', '，', '在', '讨贼军', '未', '回', '粤', '以前', '，', '他', '只能', '拉拢', '杨希闵', '、', '刘震寰', '等', '以', '牵制', '野心', '大', '的', '沈鸿英', '。']"
Nh,Nh,"(21, 22)","(23, 24)",杨希闵,刘震寰,"['孙中山', '的', '基本', '武力', '东', '路', '讨贼', '军远', '在', '福建', '，', '在', '讨贼军', '未', '回', '粤', '以前', '，', '他', '只能', '拉拢', '杨希闵', '、', '刘震寰', '等', '以', '牵制', '野心', '大', '的', '沈鸿英', '。']"
Nh,Nh,"(23, 24)","(30, 31)",刘震寰,沈鸿英,"['孙中山', '的', '基本', '武力', '东', '路', '讨贼', '军远', '在', '福建', '，', '在', '讨贼军', '未', '回', '粤', '以前', '，', '他', '只能', '拉拢', '杨希闵', '、', '刘震寰', '等', '以', '牵制', '野心', '大', '的', '沈鸿英', '。']"
Nh,Nh,"(0, 1)","(4, 5)",孙中山,陈炯明,"['孙中山', '没有', '力量', '消灭', '陈炯明', '旧部', '，', '只能', '采取', '妥协', '手段', '，', '使', '他们', '不再', '为', '陈所用', '，', '例如', '派兵', '围攻', '总统府', '的', '洪兆麟', '，', '被', '任命', '为', '潮汕', '绥靖', '处长', '，', '向', '陈炯明', '告密', '破坏', '北伐军', '回师', '计划', '的', '谢文炳', '，', '也', '被', '任命', '为', '北', '路', '讨贼军', '总指挥', '，', '等等', '。']"
Ns,Nh,"(28, 30)","(33, 34)",潮汕绥靖,陈炯明,"['孙中山', '没有', '力量', '消灭', '陈炯明', '旧部', '，', '只能', '采取', '妥协', '手段', '，', '使', '他们', '不再', '为', '陈所用', '，', '例如', '派兵', '围攻', '总统府', '的', '洪兆麟', '，', '被', '任命', '为', '潮汕', '绥靖', '处长', '，', '向', '陈炯明', '告密', '破坏', '北伐军', '回师', '计划', '的', '谢文炳', '，', '也', '被', '任命', '为', '北', '路', '讨贼军', '总指挥', '，', '等等', '。']"
Nh,Nh,"(33, 34)","(40, 41)",陈炯明,谢文炳,"['孙中山', '没有', '力量', '消灭', '陈炯明', '旧部', '，', '只能', '采取', '妥协', '手段', '，', '使', '他们', '不再', '为', '陈所用', '，', '例如', '派兵', '围攻', '总统府', '的', '洪兆麟', '，', '被', '任命', '为', '潮汕', '绥靖', '处长', '，', '向', '陈炯明', '告密', '破坏', '北伐军', '回师', '计划', '的', '谢文炳', '，', '也', '被', '任命', '为', '北', '路', '讨贼军', '总指挥', '，', '等等', '。']"
Nh,Nh,"(2, 3)","(9, 10)",陈炯明,尹骥,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Nh,Nh,"(9, 10)","(11, 12)",尹骥,李云复,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Nh,Nh,"(9, 10)","(13, 14)",尹骥,翁式亮,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Nh,Nh,"(9, 10)","(15, 16)",尹骥,赖世璜,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Nh,Nh,"(11, 12)","(13, 14)",李云复,翁式亮,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Nh,Nh,"(11, 12)","(15, 16)",李云复,赖世璜,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Nh,Nh,"(13, 14)","(15, 16)",翁式亮,赖世璜,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Nh,Ns,"(15, 16)","(21, 22)",赖世璜,汕头,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Ns,Ns,"(21, 22)","(23, 24)",汕头,潮州,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Ns,Ns,"(21, 22)","(25, 26)",汕头,饶平,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Ns,Ns,"(21, 22)","(27, 28)",汕头,大埔,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Ns,Ns,"(23, 24)","(25, 26)",潮州,饶平,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Ns,Ns,"(23, 24)","(27, 28)",潮州,大埔,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Ns,Ns,"(25, 26)","(27, 28)",饶平,大埔,"['这时', '，', '陈炯明', '旧', '部分', '为', '三', '起', '：', '尹骥', '、', '李云复', '、', '翁式亮', '、', '赖世璜', '等', '四', '师', '驻', '防', '汕头', '、', '潮州', '、', '饶平', '、', '大埔', '一带', '；']"
Nh,Nh,"(0, 1)","(2, 3)",林虎,陈炯光,"['林虎', '、', '陈炯光', '、', '钟景棠', '等', '驻', '防龙川', '、', '河源', '、', '和平', '、', '五华', '一带', '；']"
Nh,Nh,"(0, 1)","(4, 5)",林虎,钟景棠,"['林虎', '、', '陈炯光', '、', '钟景棠', '等', '驻', '防龙川', '、', '河源', '、', '和平', '、', '五华', '一带', '；']"
Nh,Nh,"(2, 3)","(4, 5)",陈炯光,钟景棠,"['林虎', '、', '陈炯光', '、', '钟景棠', '等', '驻', '防龙川', '、', '河源', '、', '和平', '、', '五华', '一带', '；']"
Nh,Ns,"(2, 3)","(9, 10)",陈炯光,河源,"['林虎', '、', '陈炯光', '、', '钟景棠', '等', '驻', '防龙川', '、', '河源', '、', '和平', '、', '五华', '一带', '；']"
Nh,Ns,"(4, 5)","(9, 10)",钟景棠,河源,"['林虎', '、', '陈炯光', '、', '钟景棠', '等', '驻', '防龙川', '、', '河源', '、', '和平', '、', '五华', '一带', '；']"
Nh,Nh,"(0, 1)","(2, 3)",杨坤如,熊略,"['杨坤如', '、', '熊略', '、', '陈修爵', '等', '驻', '防博罗', '、', '惠州', '、', '海丰', '、', '陆丰', '一带', '。']"
Nh,Nh,"(0, 1)","(4, 5)",杨坤如,陈修爵,"['杨坤如', '、', '熊略', '、', '陈修爵', '等', '驻', '防博罗', '、', '惠州', '、', '海丰', '、', '陆丰', '一带', '。']"
Nh,Nh,"(2, 3)","(4, 5)",熊略,陈修爵,"['杨坤如', '、', '熊略', '、', '陈修爵', '等', '驻', '防博罗', '、', '惠州', '、', '海丰', '、', '陆丰', '一带', '。']"
Nh,Ns,"(2, 3)","(9, 10)",熊略,惠州,"['杨坤如', '、', '熊略', '、', '陈修爵', '等', '驻', '防博罗', '、', '惠州', '、', '海丰', '、', '陆丰', '一带', '。']"
Nh,Ns,"(4, 5)","(9, 10)",陈修爵,惠州,"['杨坤如', '、', '熊略', '、', '陈修爵', '等', '驻', '防博罗', '、', '惠州', '、', '海丰', '、', '陆丰', '一带', '。']"
Ns,Ns,"(9, 10)","(13, 14)",惠州,陆丰,"['杨坤如', '、', '熊略', '、', '陈修爵', '等', '驻', '防博罗', '、', '惠州', '、', '海丰', '、', '陆丰', '一带', '。']"
Nh,Nh,"(0, 1)","(2, 3)",孙中山,李烈钧,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Nh,Ns,"(0, 1)","(4, 5)",孙中山,潮州,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Nh,Nh,"(0, 1)","(6, 7)",孙中山,尹骥,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Nh,Ns,"(2, 3)","(4, 5)",李烈钧,潮州,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Nh,Nh,"(2, 3)","(6, 7)",李烈钧,尹骥,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Ns,Nh,"(4, 5)","(6, 7)",潮州,尹骥,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Nh,Nh,"(6, 7)","(12, 13)",尹骥,姚雨平,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Nh,Ns,"(12, 13)","(14, 15)",姚雨平,惠州,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Nh,Nh,"(12, 13)","(16, 17)",姚雨平,杨坤如,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Ns,Nh,"(14, 15)","(16, 17)",惠州,杨坤如,"['孙中山', '派', '李烈钧', '驻', '潮州', '统率', '尹骥', '等', '四', '师', '，', '派', '姚雨平', '驻', '惠州', '统率', '杨坤如', '等', '部', '。']"
Nh,Ns,"(20, 21)","(25, 26)",陈炯明,粤,"['以上', '各军', '驻地', '，', '都', '是', '东', '路', '讨', '贼军', '由', '闽', '回', '粤', '的', '必由之路', '，', '因此', '，', '收编', '陈炯明', '旧部', '与', '讨贼军', '回', '粤', '两', '个', '问题', '，', '产生', '了', '尖锐', '矛盾', '。']"
Ns,Ns,"(9, 10)","(11, 12)",福清,泉州,"['东', '路', '讨贼军', '从', '2月', '1日', '起', '，', '由', '福清', '、', '泉州', '逐步', '向', '南', '移动', '。']"
Ns,Ns,"(5, 6)","(7, 8)",大埔,梅县,"['3月', '上旬', '进入', '和平', '、', '大埔', '、', '梅县', '，', '即', '被', '林虎', '、', '尹骥', '等', '部', '阻止', '不', '能', '前进', '。']"
Ns,Nh,"(5, 6)","(11, 12)",大埔,林虎,"['3月', '上旬', '进入', '和平', '、', '大埔', '、', '梅县', '，', '即', '被', '林虎', '、', '尹骥', '等', '部', '阻止', '不', '能', '前进', '。']"
Ns,Nh,"(7, 8)","(11, 12)",梅县,林虎,"['3月', '上旬', '进入', '和平', '、', '大埔', '、', '梅县', '，', '即', '被', '林虎', '、', '尹骥', '等', '部', '阻止', '不', '能', '前进', '。']"
Ns,Nh,"(7, 8)","(13, 14)",梅县,尹骥,"['3月', '上旬', '进入', '和平', '、', '大埔', '、', '梅县', '，', '即', '被', '林虎', '、', '尹骥', '等', '部', '阻止', '不', '能', '前进', '。']"
Nh,Nh,"(11, 12)","(13, 14)",林虎,尹骥,"['3月', '上旬', '进入', '和平', '、', '大埔', '、', '梅县', '，', '即', '被', '林虎', '、', '尹骥', '等', '部', '阻止', '不', '能', '前进', '。']"
Nh,Nh,"(3, 4)","(5, 6)",孙中山,尹骥,"['3月', '9日', '，', '孙中山', '命令', '尹骥', '等', '四', '师', '移', '驻', '闽南', '，', '所', '遗防', '地', '由', '讨贼军', '接收', '，', '并', '派', '周震麟', '前往', '潮州', '，', '与', '李烈钧', '接洽', '移防', '问题', '。']"
Nh,Ns,"(5, 6)","(11, 12)",尹骥,闽南,"['3月', '9日', '，', '孙中山', '命令', '尹骥', '等', '四', '师', '移', '驻', '闽南', '，', '所', '遗防', '地', '由', '讨贼军', '接收', '，', '并', '派', '周震麟', '前往', '潮州', '，', '与', '李烈钧', '接洽', '移防', '问题', '。']"
Nh,Ns,"(22, 23)","(24, 25)",周震麟,潮州,"['3月', '9日', '，', '孙中山', '命令', '尹骥', '等', '四', '师', '移', '驻', '闽南', '，', '所', '遗防', '地', '由', '讨贼军', '接收', '，', '并', '派', '周震麟', '前往', '潮州', '，', '与', '李烈钧', '接洽', '移防', '问题', '。']"
Nh,Nh,"(22, 23)","(27, 28)",周震麟,李烈钧,"['3月', '9日', '，', '孙中山', '命令', '尹骥', '等', '四', '师', '移', '驻', '闽南', '，', '所', '遗防', '地', '由', '讨贼军', '接收', '，', '并', '派', '周震麟', '前往', '潮州', '，', '与', '李烈钧', '接洽', '移防', '问题', '。']"
Ns,Nh,"(24, 25)","(27, 28)",潮州,李烈钧,"['3月', '9日', '，', '孙中山', '命令', '尹骥', '等', '四', '师', '移', '驻', '闽南', '，', '所', '遗防', '地', '由', '讨贼军', '接收', '，', '并', '派', '周震麟', '前往', '潮州', '，', '与', '李烈钧', '接洽', '移防', '问题', '。']"
Nh,Ns,"(8, 9)","(12, 14)",李烈钧,江西北伐,"['尹骥', '等', '表示', '不', '愿', '入', '闽', '，', '李烈钧', '也', '希望', '出兵', '江西', '北伐', '。']"
Nh,Ns,"(0, 1)","(3, 4)",周震麟,大埔,"['周震麟', '又', '到', '大埔', '会见', '许崇智', '，', '许愤慨', '地', '反对', '对', '这', '批', '“', '叛军', '”', '采取', '姑息', '政策', '，', '必须', '限令', '即日', '开拔', '，', '并', '将', '营长', '以上', '军官', '一律', '撤换', '，', '如果', '表示', '抗拒', '，', '即', '应', '予以', '讨伐', '。']"
Nh,Nh,"(0, 1)","(5, 6)",周震麟,许崇智,"['周震麟', '又', '到', '大埔', '会见', '许崇智', '，', '许愤慨', '地', '反对', '对', '这', '批', '“', '叛军', '”', '采取', '姑息', '政策', '，', '必须', '限令', '即日', '开拔', '，', '并', '将', '营长', '以上', '军官', '一律', '撤换', '，', '如果', '表示', '抗拒', '，', '即', '应', '予以', '讨伐', '。']"
Ns,Nh,"(3, 4)","(5, 6)",大埔,许崇智,"['周震麟', '又', '到', '大埔', '会见', '许崇智', '，', '许愤慨', '地', '反对', '对', '这', '批', '“', '叛军', '”', '采取', '姑息', '政策', '，', '必须', '限令', '即日', '开拔', '，', '并', '将', '营长', '以上', '军官', '一律', '撤换', '，', '如果', '表示', '抗拒', '，', '即', '应', '予以', '讨伐', '。']"
